BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 22+ +335
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 20+ +225
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 26+ +650
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces - Set 1, Over4.5 -154
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Total Aces, 14+ +220
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults, 24+ +480
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults - Set 1, Over7.5 -102
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Aces & Double Faults - Set 1, Under7.5 -133
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Set With Most Aces (Between First Two), Second set +110
Betano, Aces, Los Cabos, Rodrigo Pacheco Mendez - Nicolas Jarry, Set With Most Aces (Between First Two), Tie +580
